subject,culture,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,bckgrd_description,focal_description,coder
SS1651690727662,US,FD,media/images/free_description/03-plane.jpg,There is a white plane. It is flying over the ocean and there are trees in the background.,2,1,1,0,0,AT
SS1651690727662,US,FD,media/images/free_description/06-train-red.jpg,There is a black and red train. There is a train station. ,3,1,1,0,0,AT
SS1651690727662,US,FD,media/images/free_description/02-bike.jpg,There is a black and red bike near a chain. There is a building in the back. ,4,1,1,0,0,AT
SS1651690727662,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is on a branch. The tree has green leaves.,5,1,1,0,0,AT
SS1651690727662,US,FD,media/images/free_description/05-tiger.jpg,A tiger is on a rock. There are woods and some water. ,6,1,1,0,0,AT
SS1651690727662,US,FD,media/images/free_description/01-boat-river.jpg,There's a boat in the water. Buildings line the bank.,7,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/02-bike.jpg,red bicycle against a chain fence,1,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/03-plane.jpg,an air craft jet over a body of water with a monument in the background,2,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/05-tiger.jpg,a tiger standing at a watering hole,3,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/04-squirrel.jpg,a squirrel in a tree,4,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/06-train-red.jpg,old fashioned train,5,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/07-train-green.jpg,green train on tracks,6,1,1,0,0,AT
SS1651690727759,US,FD,media/images/free_description/01-boat-river.jpg,a little boat on water ,7,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/06-train-red.jpg,I saw a large red and black train with an engine a few cars. It was in front of a red brick building.,1,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/03-plane.jpg,I saw a white rocket ship flying over a pond with trees all around it. There was the top of a white temple sticking up above the trees in the background.,2,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/02-bike.jpg,There is a red bicycle propped against a black metal fencepost along a sidewalk. In the background is a lawn of green grass in front of a grey building. ,3,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel is sitting on a branch of a tree in the foreground. In the background is a campus with brick buildings, sidewalks, and lampposts. ",4,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/07-train-green.jpg,A green train with yellow stripes is on a track. The background looks to be an industrial part of a city. ,5,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/01-boat-river.jpg,A boat is on the bank of a canal that runs on the side of a village. There is a white house beside the canal and another building further down that looks to be red brick. ,6,1,1,0,0,AT
SS1651690729593,US,FD,media/images/free_description/05-tiger.jpg,A tiger is standing on a rock that juts out into a river or stream. Behind him is a hill covered with dead leaves and trees. ,7,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/02-bike.jpg,there is a bike leaned against a fence and there is a grassy area behind it with a grey building,1,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/03-plane.jpg,there is a plane flying over a body of water with trees and a white building surrounding it,2,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/01-boat-river.jpg,there is a boat parked next to a grassy bank with houses on the side,3,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/05-tiger.jpg,there is a tiger standing on a rock down by the river surrounded by forest,4,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/07-train-green.jpg,there is a green train on the train tracks,5,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/04-squirrel.jpg,there is a squirrel on a tree branch at a park,6,1,1,0,0,AT
SS1651690730467,US,FD,media/images/free_description/06-train-red.jpg,there is an old steam engine parked in front of a brown brick building,7,1,1,0,0,AT
SS1651690731537,US,FD,media/images/free_description/01-boat-river.jpg,The river is wide with banks on both sides. On the left there is a white house with a tree out back. There is a boat that is near the bank of the river.,1,1,0,0,0,AT
SS1651690731537,US,FD,media/images/free_description/07-train-green.jpg,There is an older looking train. The paint is almost a dark green. In the background there appears to be an apartment building.,2,1,1,0,0,AT
SS1651690731537,US,FD,media/images/free_description/02-bike.jpg,There was a red bike leaning against a black pillar. In the background is a small blue building almost like a shed.,3,1,1,0,0,AT
SS1651690731537,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger in the wooded area. The tigers front paws are standing on a rock looking into a creek.,4,1,1,0,0,AT
SS1651690731537,US,FD,media/images/free_description/03-plane.jpg,There is a older fighter jet going over the water. In the background there looks to be a temple.,5,1,1,0,0,AT
SS1651690731537,US,FD,media/images/free_description/06-train-red.jpg,There is a brick train station. Leaving the station is an older red and black train.,6,1,0,0,0,AT
SS1651690731537,US,FD,media/images/free_description/04-squirrel.jpg,There is a park with many lampposts. In one of the trees is sitting a squirrel.,7,1,0,0,0,AT
SS1651690732177,US,FD,media/images/free_description/07-train-green.jpg,it's a green train in a city. it has two yellow stripes.,1,1,1,0,0,AT
SS1651690732177,US,FD,media/images/free_description/02-bike.jpg,red bike resting against a pole. it is in front of a lawn.,2,1,1,0,0,AT
SS1651690732177,US,FD,media/images/free_description/04-squirrel.jpg,close-up of a squirrel on a tree branch. looks to be in a park,3,1,1,0,0,AT
SS1651690732177,US,FD,media/images/free_description/05-tiger.jpg,tiger standing on a rock. it is next to some water.,4,1,1,0,0,AT
SS1651690732177,US,FD,media/images/free_description/03-plane.jpg,jet flying over some water. there is a temple in the distance,5,1,1,0,0,AT
SS1651690732177,US,FD,media/images/free_description/01-boat-river.jpg,small boat in a river. it appears docked,6,1,1,0,0,AT
SS1651690732177,US,FD,media/images/free_description/06-train-red.jpg,small train leaving a station. it looks new,7,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/07-train-green.jpg,I saw an army green train. There were big buildings in the background and clouds in the sky.,1,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/05-tiger.jpg,There was a beautiful tiger standing on a rock. The rock was by a body of water.,2,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/01-boat-river.jpg,I saw a small boat in a narrow canal of water. There were a few houses on the banks of the water.,3,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/02-bike.jpg,There was a bike on the sidewalk. I saw numerous bikes in the background beside a portapotty.,4,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/06-train-red.jpg,There was a old locomotive that was black and red in color. It was parked in front of a brick building.,5,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/03-plane.jpg,I saw a jet flying above a big body of water. There was a beautiful shaped building way in the background.,6,1,1,0,0,AT
SS1651690735020,US,FD,media/images/free_description/04-squirrel.jpg,i sneezed and missed the picture. Sorry,7,0,1,0,0,AT
SS1651690735532,US,FD,media/images/free_description/02-bike.jpg,There was a bicycle in front. There was some green grass and then a gray building in the back with 6 or so windows. There were lots of bicycles near the building. ,1,1,1,0,0,AT
SS1651690735532,US,FD,media/images/free_description/03-plane.jpg,A jet plane was flying over some water. There seemed to be a temple in the background behind some trees. ,2,1,1,0,0,AT
SS1651690735532,US,FD,media/images/free_description/01-boat-river.jpg,"There was a long, straight canal. A small rowboat was in the foreground. Some small structures were on the left-hand side.",3,1,0,0,0,AT
SS1651690735532,US,FD,media/images/free_description/07-train-green.jpg,It was a picture of a green train. There was a white wall behind it and a tall building in the distance. ,4,1,1,0,0,AT
SS1651690735532,US,FD,media/images/free_description/06-train-red.jpg,There was an old style black and red steam train. There was a red brick building in the back that had tall openings with oval tops. ,5,1,1,0,0,AT
SS1651690735532,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel was on a branch in a small tree. There was a building in the background and a street with several street lights. ,6,1,1,0,0,AT
SS1651690735532,US,FD,media/images/free_description/05-tiger.jpg,There was a tiger with its front paws on a rock with a body of water. The tiger was looking off to the side. ,7,1,1,0,0,AT
SS1651690737808,US,FD,media/images/free_description/01-boat-river.jpg,A nice river near a house with a boat.,1,1,0,0,0,AT
SS1651690737808,US,FD,media/images/free_description/07-train-green.jpg,A green train on tracks at a train station.,2,1,1,0,0,AT
SS1651690737808,US,FD,media/images/free_description/03-plane.jpg,A green train on tracks at a station.,3,0,1,0,0,AT
SS1651690737808,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel in a tree in a park.,4,1,1,0,0,AT
SS1651690737808,US,FD,media/images/free_description/02-bike.jpg,A bike on a chain fence at a park.,5,1,1,0,0,AT
SS1651690737808,US,FD,media/images/free_description/05-tiger.jpg,A tiger at a river standing on a rock.,6,1,1,0,0,AT
SS1651690737808,US,FD,media/images/free_description/06-train-red.jpg,I looked like a bike at a park.,7,0,1,0,0,AT
SS1651690740366,US,FD,media/images/free_description/07-train-green.jpg,This was an outside image with a train. The train was green with a yellow stripe. ,1,1,0,0,0,AT
SS1651690740366,US,FD,media/images/free_description/03-plane.jpg,There was a large lake with trees surrounding it. Overhead was a plane flying directly over the lake. ,2,1,0,0,0,AT
SS1651690740366,US,FD,media/images/free_description/06-train-red.jpg,There is a train station in the background with a train sitting in front of it. The train's body is black with red accents. ,3,1,0,0,0,AT
SS1651690740366,US,FD,media/images/free_description/01-boat-river.jpg,There is a long river with a small boat to the left side. It is sitting next to a hill with many houses. ,4,1,0,0,0,AT
SS1651690740366,US,FD,media/images/free_description/04-squirrel.jpg,"In the background is a brick building. In the foreground, there is a tree with a squirrel sitting on one of the branches.  ",5,1,0,0,0,AT
SS1651690740366,US,FD,media/images/free_description/02-bike.jpg,"There is a gray building in the background with many bikes leaning against the side of the building. In the foreground, there is a cobblestone walkway with a bike on top of it. ",6,1,0,0,0,AT
SS1651690740366,US,FD,media/images/free_description/05-tiger.jpg,This looks to be a forest with lots of leaves covering the ground and a tiger standing on a rock. There is a large body of water beneath the rock. ,7,1,0,0,0,AT
SS1651690741486,US,FD,media/images/free_description/06-train-red.jpg,It's a 19th-c locomotive on display. It's in excellent condition. It's painted black and red.,1,1,1,0,0,AT
SS1651690741486,US,FD,media/images/free_description/07-train-green.jpg,"It's a locomotive from the mid-20c. It's seen its day, has some obvious use, and might still be in use. It's painted green and yellow.",2,1,1,0,0,AT
SS1651690741486,US,FD,media/images/free_description/01-boat-river.jpg,"The picture is along a small stream. There's a rowboat tethered to the bank, with steps leading up to a small cottage or house. The image has a pinkish tinge to it.",3,1,0,0,0,AT
SS1651690741486,US,FD,media/images/free_description/02-bike.jpg,"There's a bike locked to a fence post. The bike is red, the post black. There's a bright green lawn in the background, and a house behind it.",4,1,1,0,0,AT
SS1651690741486,US,FD,media/images/free_description/04-squirrel.jpg,"There's a squirrel, very fluffy tail and face-on in closeup to the camera, on the branch of a tree in the foreground. Behind the tree in the middle distance is a road, and behind that an institutional building, perhaps a school.",5,1,1,0,0,AT
SS1651690741486,US,FD,media/images/free_description/03-plane.jpg,There's a jet flying low over a river. In the background is a building that looks religious in nature. There's a greenish-blue tinge over the image.,6,1,1,0,0,AT
SS1651690741486,US,FD,media/images/free_description/05-tiger.jpg,There's a tiger on a river bank looking screen right. Behind the tiger is foliage. There's a bluish tinge to the image.,7,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is on a tree. The weather appears to be sunny.,1,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/05-tiger.jpg,A tiger is on top of a rock. The rock is near a lake.,2,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/02-bike.jpg,A bike is chained up. The colors of the bike is red and black.,3,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/06-train-red.jpg,The colors of the train is black and red. The number on the train is sixty.,4,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/01-boat-river.jpg,The boat appears to be abandoned. The weather looks gloomy.,5,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/03-plane.jpg,A plane is flying above a river. The plane appears to be white.,6,1,1,0,0,AT
SS1651690741942,US,FD,media/images/free_description/07-train-green.jpg,The long train is green and yellow. The number on the train is 2119.,7,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/02-bike.jpg,"The picture was of a bike parked in front of a grass yard, separated by a black chain. It was taken on a sunny day.",1,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/06-train-red.jpg,"The picture was of a black and red train of an older type, moving out of a brownish red building.",2,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/04-squirrel.jpg,The picture was of a squirrel on a tree in a courtyard in front of a building.,3,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/01-boat-river.jpg,The picture was a boat half on the shore next to a row of rundown buildings.,4,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/05-tiger.jpg,There was a tiger stepping on rocks by a stream in a forest with many dead leaves. The tiger was looking to the right off camera.,5,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/03-plane.jpg,There was a plane above a lake with a bunch of forestry around it. There was a building in the background.,6,1,1,0,0,AT
SS1651690743939,US,FD,media/images/free_description/07-train-green.jpg,"There was a green train on the tracks, moving through what looks like a city.",7,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/03-plane.jpg,There is some sort of aircraft like a plane or shuttle flying. It is over a body of water with a building in the background.,1,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/01-boat-river.jpg,There is an old looking boat pulled up next to land. It looks like it's on a long canal with houses lined up.,2,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/06-train-red.jpg,There is a black and red train that looks like the front car of a train. There's a brown building behind it. ,3,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/02-bike.jpg,There is a red bicycle leaning up against a pole. There is a green lawn behind it.,4,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/07-train-green.jpg,There is a green train with yellow stripes going down the tracks. It looks like a city in the background.,5,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/04-squirrel.jpg,There is a squirrel in a tree. He is close up to the camera and looking right at it.,6,1,1,0,0,AT
SS1651690748106,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger with it's front paws on a rock by water. He is looking to the side at something off camera. ,7,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/02-bike.jpg,I saw a red bicycle. It was in front of a black fence.,1,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat on a canal or river. There were buildings and houses on the bank.,2,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/06-train-red.jpg,That was an old locomotive with the coal car attached behind. It was in front of a terminal.,3,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/04-squirrel.jpg,That was a squirrel on a branch. It was in an urban setting.,4,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/07-train-green.jpg,That was a freight train. It was at a station in a city.,5,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/03-plane.jpg,That was a plane flying low over a body of water. There was a large building in the far background.,6,1,1,0,0,AT
SS1651690758188,US,FD,media/images/free_description/05-tiger.jpg,That was leopard with its mouth open. It was standing beside a stream.,7,1,1,0,0,AT
SS1651690762770,US,FD,media/images/free_description/01-boat-river.jpg,"I saw a rowboat sitting in a stream. The rowboat was orange. The stream was dark and sat between two areas of land. The ground was green, covered in a low grass. There was s house on the left bank. ",1,1,1,0,0,AT
SS1651690762770,US,FD,media/images/free_description/05-tiger.jpg,A tiger is balanced on a rock in a stream. Trees and leaves cover the ground behind him. The tiger is looking over his shoulder at something in the distance. ,2,1,1,0,0,AT
SS1651690762770,US,FD,media/images/free_description/06-train-red.jpg,"A black and red engine of an old-fashioned steam train sits alone on the tracks in a train yard. The building behind it, that houses trains, is a dull brown. ",3,1,1,0,0,AT
SS1651690762770,US,FD,media/images/free_description/03-plane.jpg,"A plane is flying over a large body of water, not overly large, more like a lake. The plane is white and the sun glistens off the sides. Behind the plane is a forest of trees. There is a break in the trees and in that break you can see a tall building, shaped like a capital building or a church",4,1,1,0,0,AT
SS1651690762770,US,FD,media/images/free_description/04-squirrel.jpg,In the foreground of the picture sits a squirrel quite close to you on the branches of a tree. The tree is located at an intersection in a city. Through the tree you can see the cross streets and an apartment building. ,5,1,1,0,0,AT
SS1651690762770,US,FD,media/images/free_description/07-train-green.jpg,We are looking at a train station. The train here is more modern. It is a green and yellow engine on the train and it is stationed on the tracks. ,6,1,0,0,0,AT
SS1651690762770,US,FD,media/images/free_description/02-bike.jpg,A bright red bicycle is leaning against a low fence. The fence is made up of posts and black chains. The fence is sitting in front of a lawn which provides accent to the gray building. ,7,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/03-plane.jpg,There's a white spaceship traveling westward over a body of water. There's some sort of building or temple off in the distance.,1,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/06-train-red.jpg,There's a red and black antique-looking train with a wagon. It's sitting in front of a brick building that looks like a train station.,2,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/07-train-green.jpg,There's a green and yellow train with a white concrete fence behind it. Further back are white buildings.,3,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/01-boat-river.jpg,"There's a boat sitting on the bank of a canal or small river. There's a house to the left, with a hanging line above the water.",4,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/02-bike.jpg,There's a red and black bicycle leaning against a black hanging/chained fence. There's a building in the background with what looks like a port-a-potty on the right side.,5,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/04-squirrel.jpg,"There's a squirrel on a tree branch looking at the camera. In the background is what looks like a campus, there are various buildings.",6,1,1,0,0,AT
SS1651690768899,US,FD,media/images/free_description/05-tiger.jpg,"There's a tiger standing on a rock next to some water. It's looking to the right, and behind it are leaves and trees.",7,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/04-squirrel.jpg,In the picture I saw a squirrel sitting in a tree. While sitting in the tree the squirrel was surrounded be yellow flowers.,1,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/05-tiger.jpg,The tiger stood with his front paws on the rock. The tiger is thirsty which is why he is standing at the river. The tiger is going to have a drink of water. ,2,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/06-train-red.jpg,The red and black trained parked in front of the train station.,3,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/03-plane.jpg,In the picture there was a plane I believer to be a Harrier above the reflection pool near the White House,4,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/07-train-green.jpg,There is a green train with yellow stripes. The green train with yellow stipes sits motionless on the tracks.,5,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/02-bike.jpg,There was a red bike sitting in front of a black post. There was a blue portapoddy in the background.,6,1,1,0,0,AT
SS1651690793463,US,FD,media/images/free_description/01-boat-river.jpg,The boat was pulled up to the coast of the river. The boat was likely on the coast to make it easier to the driver on the boat to get to the house. ,7,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/06-train-red.jpg,It is a red steam train. It is parked at a rail yard.,1,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/02-bike.jpg,A red bike positioned near a fence. It is parked in a residential neighborhood.,2,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel in the park. It is clinging on a tree branch.,3,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/01-boat-river.jpg,A boat on the river. It is parked near the coastline.,4,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/05-tiger.jpg,"A tiger in the forest. It is standing on a rock, overlooking the river.",5,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/03-plane.jpg,An airplane flying in the sky. It is flying over a lake.,6,1,1,0,0,AT
SS1651690802568,US,FD,media/images/free_description/07-train-green.jpg,A green train in the rail yard. It is moving along the tracks.,7,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/06-train-red.jpg,I saw a train. It was an old fashioned type.,1,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike. It was next to a pole.,2,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/07-train-green.jpg,I saw a train. It had a green engine car.,3,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/03-plane.jpg,I saw a plane. It was above water.,4,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat. It was docked on a shore.,5,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel. It was in a tree.,6,1,1,0,0,AT
SS1651690810190,US,FD,media/images/free_description/05-tiger.jpg,I saw a tiger. It was on rocks next to some water.,7,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/01-boat-river.jpg,There was a boat in a small river. There was a tree on the edge of the water and a building of some sort.,1,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/07-train-green.jpg,"There was a dark green train on tracks. In the background to the right, there was a building that looked like an apartment building.",2,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/03-plane.jpg,There was a military aircraft above water. In the background there was greenery and an ornate building in the background.,3,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/06-train-red.jpg,There was an old fashioned train on tracks in a trainyard just outside of the building where trains are stored. The train was black and accented with red.,4,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/04-squirrel.jpg,There was a brown squirrel on a small tree branch. In the background it looked like a university campus.,5,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/05-tiger.jpg,There was a fat tiger standing on some rocks at the edge of a body of water. Behind it was the brown ground.,6,1,1,0,0,AT
SS1651690858692,US,FD,media/images/free_description/02-bike.jpg,"There was a red bike resting on a small black post. Behind it was grass, followed by a line of bikes and a building.",7,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/07-train-green.jpg,"I saw a train at a station. It was green and yellow.
",1,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/06-train-red.jpg,I saw a train at a station. It was red.,2,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat on a lake. I saw some houses in the background. ,3,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel in a tree. ,4,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/02-bike.jpg,There were a few bikes. They were next to a lawn. ,5,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/03-plane.jpg,I saw an airplane. The airplane was in front of a building and a lake. ,6,1,1,0,0,AT
SS1651690873357,US,FD,media/images/free_description/05-tiger.jpg,It was a large tiger. He was sitting in a tree. ,7,1,1,0,0,AT
SS1651690892118,US,FD,media/images/free_description/01-boat-river.jpg,"I see an old boat along the side of a river.  There looks to be a village along the river as well.  There is grass, trees and other vegetation along the river as well, and a small stone staircase leading up from the boat to a path. ",1,1,1,0,0,AT
SS1651690892118,US,FD,media/images/free_description/02-bike.jpg,"I see a well maintained yard and a stone sidewalk.  There is a red bicycle chained to a fence pole.  The fence is black, and is just a single line of linked chains for decorative effect.",2,1,0,0,0,AT
SS1651690892118,US,FD,media/images/free_description/04-squirrel.jpg,I see a close-up image of a squirrel on a branch.  He appears to be in front of a build or office park.  There is a road between him and the building(s).,3,1,1,0,0,AT
SS1651690892118,US,FD,media/images/free_description/06-train-red.jpg,"I see an old-fashion steam-engine train on display.  The train is next to a building.  The train looks to be restored and freshly painted, and its colors are red and black.",4,1,1,0,0,AT
SS1651690892118,US,FD,media/images/free_description/05-tiger.jpg,"I see a tiger standing along a river bank.  The tiger has his front two paws on a rock, and the back two on the river bank.  The rock in partially in the water.  There is a tree next to the tiger as well.",5,1,1,0,0,AT
SS1651690892118,US,FD,media/images/free_description/03-plane.jpg,"I see a fighter jet flying very low to the ground.  It's flying over a body of water that looks to be a lake.  There are many trees around the lake, and off in the distance there looks to be a city or several tall buildings.",6,1,1,0,0,AT
SS1651690892118,US,FD,media/images/free_description/07-train-green.jpg,"I see an old dark green train on the tracks.  The train is very dirty.  There appears to be an apartment building nearby.  The area looks a bit rundown, or perhaps an industrial area of some kind.",7,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/03-plane.jpg,"I saw a military plane.
I saw a river
i saw a tower",1,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/07-train-green.jpg,I saw a train colored in green and yellow,2,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/06-train-red.jpg,I saw an old train in front of a building,3,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/02-bike.jpg,"I saw a bicycle chained beside a lawn.
",4,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/01-boat-river.jpg,"I saw a boat tied on the narrow river.
I saw buildings beside the river.",5,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel on the tree.,6,1,1,0,0,AT
SS1651690898679,US,FD,media/images/free_description/05-tiger.jpg,"I saw a lion beside the river bank.
I saw trees.",7,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/02-bike.jpg,"There is a red bicycle leaning up against a chain-like roped 'fence'. Behind is a grassy lawn and a large building. There's another bike close to the building, so it's probably a public building of some kind.",1,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/01-boat-river.jpg,An older looking row boat docked on the side of a grassy berm in front of a house on top. The boat is in a small water outlet/creek that leads out to a larger body of water on the other side/behind the house.,2,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/07-train-green.jpg,A green train with two yellow stripes that looks to be stopped at a train station. Behind are some tall city scape buildings.,3,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/06-train-red.jpg,An older fashioned Engine Compartment of a train that is black and red. It's in front of what looks to be a brick building - probably in front of a museum of some sort. ,4,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/05-tiger.jpg,A tiger on the side of a hill with leaves and trees. It has it's front paws on a large boulder sticking out of a river in front of it. And it's looking to the side where another large boulder is sticking out.,5,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/03-plane.jpg,A large plane of some sort - modern looking - flying very low over a pond or lake surrounded by lush green trees and bushes. There is some sort of white building with a large point sticking up in the far background.,6,1,1,0,0,AT
SS1651690926515,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel on a tree branch with a very large, fluffy tail. It looks to be a park with walking paths maybe and street lamps in the background.",7,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/06-train-red.jpg,There is an older red and black train with ornate detailing in front of an older brick building which I assume would be either a station or holding area of some sort. It appears to be a steam or coal engine train.,1,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/04-squirrel.jpg,"It is a picture of a squirrel on the branch of a small tree that is the main focus of the image because it is such a large part of the foreground. Through the branches you can see a walkway and large planters that imply that the image was taken in a park
",2,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/07-train-green.jpg,There is an older green train with yellow stripes that looks like it brings cargo to other stations. The train is stopped and halfway out of what looks like a station or holding area covering.,3,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/03-plane.jpg,It looks like a white fighter jet or something that is flying low over a large lake or river with a small island with trees on it. The sides of the lake or river are heavily wooded and there is a small spire or structure in the middle of the background in the distance.,4,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/01-boat-river.jpg,There is a small boat that is tied to the shore of a very narrow river with green banks on either side and some brick houses on the lefthand side. there is a small brick pathway.,5,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/05-tiger.jpg,"The picture focuses in on a lion who looks to be standing half on a rock near water and half on dead leaves. The background appears to be some sort of forest with dead leaves on the ground, and slopes upward from where the lion is standing.",6,1,1,0,0,AT
SS1651690932141,US,FD,media/images/free_description/02-bike.jpg,A red bike is leaning against an ornate iron fence post in front of the lawn of what appears to be a government building. The fence is a very thin hanging chain.,7,1,1,0,0,AT
