subject,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,imada_bckgrd_description,imada_focal_description,full_bckgrd_description,full_focal_description,coder
SS1609132098611,FD,images/free_description/07-train-green.jpg,"在火车站。
一辆绿皮火车。
编号是xx。",1,1,0,0,1,1,4,
SS1609139734485,FD,images/free_description/07-train-green.jpg,阳光漫步在城市里，但却没有人出现，只有建筑,7,0,1,0,0,0,0,
SS1609141291161,FD,images/free_description/07-train-green.jpg,有一辆绿皮火车在驶离站台。这个火车站位于市区，旁边有高楼。铁轨上没有其他火车。,3,1,1,1,1,8,3,
SS1609143031482,FD,images/free_description/07-train-green.jpg,我看到了一辆绿皮火车停在站台，编号是2119，车头有几个英文字母,1,1,1,0,1,1,10,
SS1609144676893,FD,images/free_description/07-train-green.jpg,图中好像是一辆正在行驶的火车，它的火车头是绿色的，车厢是灰棕色的，似乎是辆货车。火车轨道的围墙是白色的。这辆火车旁边有一栋蛮高的居民住宅楼。,3,1,1,2,3,7,9,
SS1609146491935,FD,images/free_description/07-train-green.jpg,"一个绿色火车头拉的货车到达了火车站，火车站后面有一栋大楼。
",5,1,1,1,1,5,5,
SS1609156148777,FD,images/free_description/07-train-green.jpg,这是一辆老旧的绿皮火车，它正在驶出站台。,7,1,1,0,2,1,4,
SS1609163312228,FD,images/free_description/07-train-green.jpg,一辆脏兮兮的火车正在前方驶过，旁边是萧条的建筑。,6,1,1,1,1,3,4,
SS1609166832692,FD,images/free_description/07-train-green.jpg,近处是一辆绿皮火车，远处是楼房。,7,1,1,1,2,1,2,
SS1609206019548,FD,images/free_description/07-train-green.jpg,一辆Z199绿皮火车正从火车站台驶出，站台远方有一栋大楼。,2,1,1,1,2,5,4,
SS1609208930844,FD,images/free_description/07-train-green.jpg,"一辆绿皮火车正在铁轨上行驶，背后有一栋居民楼，天气很好，蓝天白云。这里的地势很像中国重庆。
",2,1,1,3,1,11,3,
SS1609213276315,FD,images/free_description/07-train-green.jpg,黄绿相间的火车在出站。远处有高楼。,7,1,1,1,1,3,3,
SS1609214157015,FD,images/free_description/07-train-green.jpg,一趟绿皮火车在铁轨上行驶，像是刚刚出站的。,3,1,1,0,2,1,4,
SS1609222543224,FD,images/free_description/07-train-green.jpg,一个绿皮火车，，，，，，，,4,0,1,0,0,0,0,
SS1609223067371,FD,images/free_description/07-train-green.jpg,在一个漆黑的棚子里，驶出一辆绿皮火车，远处还有高楼。,3,1,0,2,1,5,3,
SS1609225913111,FD,images/free_description/07-train-green.jpg,这张图片是一个老式火车站的场景。站台上停靠着一辆绿皮火车。,5,1,0,1,1,3,3,
SS1609229037242,FD,images/free_description/07-train-green.jpg,我看到了一个绿皮火车，经过一个通道，编号是2119。,1,1,1,0,1,1,5,
SS1609229287946,FD,images/free_description/07-train-green.jpg,一辆绿皮火车停在老旧火车站，背景有一栋高楼。,6,1,1,2,1,5,3,
SS1609233742402,FD,images/free_description/07-train-green.jpg,一辆老旧的绿皮火车正在缓缓地驶离火车站。,7,1,1,0,2,1,5,
SS1609234368670,FD,images/free_description/07-train-green.jpg,有个坐落在市区的车站，车棚是斜顶，里面停着黄绿相间的列车，非常像很久以前的绿皮车。,6,1,0,1,2,7,6,
SS1609236181354,FD,images/free_description/07-train-green.jpg,一辆铁皮火车，外壳为绿色，正在行驶中,3,1,1,0,2,0,5,
SS1609238981425,FD,images/free_description/07-train-green.jpg,一辆干净的老式绿皮火车驶出狭小的站台，站台有一个白色的小顶棚。车站背后有一小片居民楼，白色外墙，在晴天下很明亮。,3,1,1,7,3,15,5,
SS1609241808889,FD,images/free_description/07-train-green.jpg,绿皮火车向自己驶来，远处是高楼。,1,1,1,1,1,3,4,
SS1609242245499,FD,images/free_description/07-train-green.jpg,一辆绿色的火车，上面写着数字，数字是2119.,1,1,1,0,1,0,6,
SS1609248452680,FD,images/free_description/03-plane.jpg,天空是绿色的，有一片湖，和一座山，非常美,1,1,0,0,0,5,0,
SS1609248452680,FD,images/free_description/02-bike.jpg,教室旁边有很多树，树的旁边停了一辆自行车,2,1,0,1,0,4,1,
SS1609248452680,FD,images/free_description/04-squirrel.jpg,一只小松鼠趴在树枝上，非常可爱,3,1,1,0,0,1,3,
SS1609248452680,FD,images/free_description/05-tiger.jpg,森林里有一只老虎，这只老虎来到湖边，警惕的望向后面,4,1,0,0,0,2,3,
SS1609248452680,FD,images/free_description/06-train-red.jpg,这里有很多房子，像以前的火车站，正中间停着一辆近代火车,5,1,0,1,1,4,2,
SS1609248452680,FD,images/free_description/01-boat-river.jpg,小河边有一条小船停靠在岸边，周围都是房屋,6,1,0,0,0,4,3,
SS1609248452680,FD,images/free_description/07-train-green.jpg,一辆绿皮火车正在行驶中，周围的楼房被隔开了,7,1,1,0,1,2,2,
SS1609252307381,FD,images/free_description/06-train-red.jpg,一个复古的火车停靠在一栋楼前,1,1,1,0,1,1,3,
SS1609252307381,FD,images/free_description/03-plane.jpg,一架战斗机飞过湖面，后面有一座白塔,2,1,1,0,0,2,2,
SS1609252307381,FD,images/free_description/01-boat-river.jpg,一艘渔船停靠在小河边，河岸是平房和树木,3,1,1,0,0,5,2,
SS1609252307381,FD,images/free_description/05-tiger.jpg,一只老虎踩着河边的石头，旁边有棵树,4,1,1,0,0,3,2,
SS1609252307381,FD,images/free_description/07-train-green.jpg,2119次绿皮火车开出火车站,5,1,1,0,2,1,4,
SS1609252307381,FD,images/free_description/04-squirrel.jpg,一只可爱的小松鼠趴在树枝上,6,1,1,0,1,1,4,
SS1609252307381,FD,images/free_description/02-bike.jpg,一辆红色自行车停在草坪边上,7,1,1,0,1,1,3,
SS1609254302236,FD,images/free_description/04-squirrel.jpg,一个类似树懒的动物在树林中的树上休息，树林旁边是公路，公路上有行人在走动。,1,1,1,0,1,7,3,
SS1609254302236,FD,images/free_description/03-plane.jpg,一架飞机飞过平静的湖面，湖被四周的树木环绕，远处还有一座塔。,2,1,1,1,0,7,2,
SS1609254302236,FD,images/free_description/07-train-green.jpg,绿皮火车正在离开城市中的火车站，向远处开去。,3,1,1,1,1,2,4,
SS1609254302236,FD,images/free_description/06-train-red.jpg,老式火车正在离开老旧的车站。,4,1,1,1,1,2,3,
SS1609254302236,FD,images/free_description/02-bike.jpg,自行车停在围栏旁边，围栏内是草坪和房屋。,5,1,1,0,0,4,2,
SS1609254302236,FD,images/free_description/05-tiger.jpg,深秋时节，老虎站在湖边的石头上，向四周张望。,6,1,0,0,0,2,3,
SS1609254302236,FD,images/free_description/01-boat-river.jpg,在乡村的小河中，弯弯的小船听在河边。,7,1,0,1,1,4,3,
SS1609301941699,FD,images/free_description/05-tiger.jpg,有一只老虎，站在小溪旁边的石头上，远处还有树木,1,1,1,0,0,3,2,
SS1609301941699,FD,images/free_description/07-train-green.jpg,有绿皮的火车，远处蓝蓝的天和白白的楼房,2,1,1,2,1,4,2,
SS1609301941699,FD,images/free_description/04-squirrel.jpg,两只松鼠趴在树上，树上有绿油油的叶子，远处有建筑,3,1,1,1,1,5,3,
SS1609301941699,FD,images/free_description/02-bike.jpg,有自行车和铁护栏，远处有棵树，背后是建筑,4,1,1,1,0,4,1,
SS1609301941699,FD,images/free_description/06-train-red.jpg,有一辆英式小火车，背后是楼房,5,1,1,0,2,1,3,
SS1609301941699,FD,images/free_description/01-boat-river.jpg,一条小河，有一艘船停在岸边，岸上有居住的房子,6,1,0,1,0,6,2,
SS1609301941699,FD,images/free_description/03-plane.jpg,上方有一架飞机，中间是白塔和绿树，眼前是平静的湖水,7,1,1,1,0,6,1,
SS1609304537384,FD,images/free_description/04-squirrel.jpg,一个松鼠，，，，，，，,1,0,1,0,0,0,0,
SS1609304537384,FD,images/free_description/03-plane.jpg,一个飞机停在一个城堡上面，，，,2,1,1,0,0,1,1,
SS1609304537384,FD,images/free_description/02-bike.jpg,一辆自行车，，，，，，,3,0,1,0,0,0,0,
SS1609304537384,FD,images/free_description/07-train-green.jpg,一个绿色的火车，，，，,4,0,1,0,0,0,0,
SS1609304537384,FD,images/free_description/01-boat-river.jpg,一条船停在水面上，，，,5,1,1,0,0,1,1,
SS1609304537384,FD,images/free_description/05-tiger.jpg,"一只老虎站在水边，，，
",6,1,1,0,0,1,1,
SS1609304537384,FD,images/free_description/06-train-red.jpg,一个红色的火车头，，，，,7,1,1,0,0,0,2,
SS1609311437110,FD,images/free_description/05-tiger.jpg,一只老虎。。。。。。,1,0,1,0,0,0,0,
SS1609311437110,FD,images/free_description/03-plane.jpg,一个飞机停在水上面，，，，,2,1,1,0,0,1,1,
SS1609311437110,FD,images/free_description/04-squirrel.jpg,一只松鼠，，，，，，,3,0,1,0,0,0,0,
SS1609311437110,FD,images/free_description/06-train-red.jpg,一个火车，，，，，，，,4,0,1,0,0,0,0,
SS1609311437110,FD,images/free_description/02-bike.jpg,一个红色的自行车，，，，,5,0,1,0,0,0,0,
SS1609311437110,FD,images/free_description/07-train-green.jpg,一个绿色的火车，，，，,6,0,1,0,0,0,0,
SS1609311437110,FD,images/free_description/01-boat-river.jpg,一条船停在水上，，，，，,7,1,1,0,0,1,2,
SS1609314218600,FD,images/free_description/02-bike.jpg,这张图片里有一辆红色的自行车停靠在一片绿色的草坪旁边。草坪有护栏。草坪后面有一个蓝色的电话亭。,1,1,1,2,1,7,3,
SS1609314218600,FD,images/free_description/04-squirrel.jpg,在路边的树上有一只松鼠。树位于画面的前端。松鼠位于树的末梢，在画面的右端。,2,1,0,0,0,4,2,
SS1609314218600,FD,images/free_description/05-tiger.jpg,森林里有一条河。一只老虎站在河边的石头上。老虎旁边有两棵树。,3,1,0,0,0,6,2,
SS1609314218600,FD,images/free_description/01-boat-river.jpg,一条小河从村庄中穿过。河边挺着一艘小船。,4,1,0,0,0,5,3,
SS1609314218600,FD,images/free_description/07-train-green.jpg,火车站中一辆绿皮火车开出来。火车站旁边有高楼。,5,1,0,1,1,4,3,
SS1609314218600,FD,images/free_description/06-train-red.jpg,一辆红黑相间的火车从车站中开出。车站是尖顶的小房子。,6,1,1,1,1,4,3,
SS1609314218600,FD,images/free_description/03-plane.jpg,一架飞机从水面上飞过。水面附近都是树。远处有一座塔。,7,1,1,0,0,4,2,
SS1609315463105,FD,images/free_description/07-train-green.jpg,图片里面是一辆绿色的火车，它的号码是2119,1,1,1,0,1,0,3,
SS1609315463105,FD,images/free_description/05-tiger.jpg,图片背景是树林，有一点湖泊，有一只大老虎,2,1,0,0,1,2,2,
SS1609315463105,FD,images/free_description/01-boat-river.jpg,有一条河，河上有只小船，河岸有一排房子,3,1,0,1,0,4,2,
SS1609315463105,FD,images/free_description/04-squirrel.jpg,有一棵树，书上有一只松鼠，远处路灯，是白天,4,1,0,0,0,4,1,
SS1609315463105,FD,images/free_description/06-train-red.jpg,有一排建筑物，有一辆老式电车，电车的配色是黑红色,5,1,0,0,2,1,4,
SS1609315463105,FD,images/free_description/03-plane.jpg,有一个湖泊，湖泊上倒影着树，远处有一座白塔，天上有一架飞机,6,1,0,0,0,6,1,
SS1609315463105,FD,images/free_description/02-bike.jpg,有一片绿色的草坪，有一辆红色自行车停在草坪前面,7,1,0,1,1,3,2,
SS1609318098340,FD,images/free_description/07-train-green.jpg,"一辆绿皮火车正在驶入车站，火车的编号是2119.
天很蓝。
站台是露天的，车站附近有红色的居民楼。",1,1,1,1,1,8,3,
SS1609318098340,FD,images/free_description/05-tiger.jpg,"一只老虎在河边的石头上回头看。
石头旁边有一棵树，后面是树林，树林里满地落叶。
应该是下午，阳光很好、很温暖，照得老虎的皮毛闪闪发亮。",2,1,1,1,0,7,4,
SS1609318098340,FD,images/free_description/02-bike.jpg,"一辆红色单车停靠在路旁的黑色柱子上，柱子有半人高，左右两侧有铁链将道路与路旁的草坪隔开来。
草坪绿油油的。
草坪后是一栋楼，楼外的墙壁是雪白的，楼前停放着很多很多自行车。",3,1,1,3,1,21,3,
SS1609318098340,FD,images/free_description/01-boat-river.jpg,"一叶小舟停泊在岸边，岸边长满了一人高的草。
河岸附近有村庄。
应该是傍晚，天色幽暗，水很清澈，倒映着天光。",4,1,1,1,0,13,2,
SS1609318098340,FD,images/free_description/04-squirrel.jpg,"一只小松鼠趴在树枝上。
树木的叶子还是绿色的。
树后应该是公园或者小区里的休闲区。",5,1,1,0,0,8,3,
SS1609318098340,FD,images/free_description/03-plane.jpg,一架白色小飞机低空贴着水面飞过。湖水后是树林，树林后是一座白色的塔。飞机好像刚好飞过塔尖。,6,1,1,1,1,7,8,
SS1609318098340,FD,images/free_description/06-train-red.jpg,一辆红黑色的蒸汽小火车正在驶来。小火车后是房子。是晴天。,7,1,1,0,2,1,5,
SS1609382454367,FD,images/free_description/03-plane.jpg,"有一个湖泊。
上面有一个残破的飞机。
远方有一个欧美建筑。",1,1,0,1,1,3,2,
SS1609382454367,FD,images/free_description/02-bike.jpg,"有一个红色的自行车停在路边。
远处有一个蓝色的邮筒。
邮筒后面有一栋房子。",2,1,1,1,1,5,3,
SS1609382454367,FD,images/free_description/06-train-red.jpg,"有一辆火车停在站外。
火车红蓝相间。
火车的号码是60",3,1,1,0,0,1,6,
SS1609382454367,FD,images/free_description/07-train-green.jpg,"有一辆绿色的火车开出来了。
火车很破旧。
火车的号码是1229。",4,1,1,0,1,0,6,
SS1609382454367,FD,images/free_description/05-tiger.jpg,"一只老虎在小河边。
老虎站在石头上，正看向它的左边。",5,1,1,0,0,3,4,
SS1609382454367,FD,images/free_description/04-squirrel.jpg,"一只松鼠趴在树枝上，树叶很绿。
小松鼠尾巴很大。",6,1,1,0,0,3,5,
SS1609382454367,FD,images/free_description/01-boat-river.jpg,"这张图片很漂亮。
上面有很多东西，颜色丰富。",7,0,1,0,0,0,0,
SS1609382677476,FD,images/free_description/07-train-green.jpg,"我看到一辆传统的火车。
火车应该装载了很多货物。
火车静止在火车站，而不是在行驶中。",1,1,1,0,2,1,8,
SS1609382677476,FD,images/free_description/02-bike.jpg,一辆红色的自行车锁在一栋房子的草坪前的柱子上。草坪很大，和路之间被柱子和柱子之间的铁链分隔开了。,2,1,1,0,1,10,3,
SS1609382677476,FD,images/free_description/05-tiger.jpg,秋季的森林里，一只老虎停留在水源旁准备喝水，但又环顾四周注意是否有潜在危险。,3,1,0,1,0,3,6,
SS1609382677476,FD,images/free_description/01-boat-river.jpg,一只小船停泊在笔直的小河道上，河边的房子有着红色的屋顶，看起来像是上世纪建造的老旧房屋。,4,1,1,3,0,10,3,
SS1609382677476,FD,images/free_description/04-squirrel.jpg,松鼠趴在公园的上树上寻觅食物，正是春天，树上刚萌发出嫩绿的新叶。,5,1,1,1,0,7,3,
SS1609382677476,FD,images/free_description/03-plane.jpg,航空飞机起飞飞过一片水域，远方有一座类似清真教寺庙的建筑正好落在图片里飞机的正下方。,6,1,1,0,0,3,4,
SS1609382677476,FD,images/free_description/06-train-red.jpg,一个蒸汽火车模型停在博物馆门口，火车模型很新，但博物馆看起来有些历史感。,7,1,1,0,1,4,4,
SS1609383084698,FD,images/free_description/06-train-red.jpg,"有一辆崭新的火车。
火车头朝着右边斜前方。
火车的颜色是红色和黑色。",1,1,1,0,1,0,8,
SS1609383084698,FD,images/free_description/05-tiger.jpg,"有一只白底的老虎。
老虎站在石头上。
这是一幅写实的摄影照片。",2,1,1,0,1,1,3,
SS1609383084698,FD,images/free_description/04-squirrel.jpg,"有两只松鼠在树枝上。
一只松鼠叠在另一只身上。
树的主干在松鼠们的左边。",3,1,1,0,1,2,6,
SS1609383084698,FD,images/free_description/03-plane.jpg,"有一只向鲨鱼一样的飞机。
飞机从很低空飞过，有些魔幻。
背景是北海公园，有白塔。",4,1,1,0,1,4,4,
SS1609383084698,FD,images/free_description/02-bike.jpg,"一辆红色自行车被拴在栏杆上。
栏杆后面是一片草坪。
草坪之后有一座白色房屋。",5,1,1,1,1,6,3,
SS1609383084698,FD,images/free_description/07-train-green.jpg,"绿色的火车停在站内。
在火车左边还有一条空着的铁轨。
车站外蓝天白云下是普通的居民楼。",6,1,1,3,1,7,4,
SS1609383084698,FD,images/free_description/01-boat-river.jpg,"这是一幅合成的图片。
背景是一个有一条河的农村。
主体是河里面的一条小船。",7,1,0,1,1,3,2,
SS1609383467951,FD,images/free_description/03-plane.jpg,这张图片里有湖水和塔，还有一架飞机正在飞。,1,1,0,0,0,2,2,
SS1609383467951,FD,images/free_description/06-train-red.jpg,这张图片有一个很大的房子，房子前面有一辆很大的火车,2,1,0,1,1,3,2,
SS1609383467951,FD,images/free_description/04-squirrel.jpg,公园有一棵树，树上有只可爱的小松鼠,3,1,0,0,1,3,3,
SS1609383467951,FD,images/free_description/07-train-green.jpg,一辆绿皮火车经过了车站,4,1,1,0,1,1,3,
SS1609383467951,FD,images/free_description/02-bike.jpg,一辆自行车停在草坪前,5,1,1,0,0,1,2,
SS1609383467951,FD,images/free_description/05-tiger.jpg,一只老虎在岸边的草丛,6,1,1,0,0,2,1,
SS1609383467951,FD,images/free_description/01-boat-river.jpg,这个小村庄旁停靠着一艘小船,7,1,0,0,0,2,3,
SS1609383545426,FD,images/free_description/07-train-green.jpg,有一辆火车停在站台上，火车是绿色的，身上有靓丽的黄色。,1,1,1,0,0,1,6,
SS1609383545426,FD,images/free_description/01-boat-river.jpg,有一条小船停在河里，河水浑浊，草很浓密，应该是夏天。,2,1,1,0,0,5,3,
SS1609383545426,FD,images/free_description/06-train-red.jpg,有一辆老式的蒸汽火车，有着高高的烟囱，黑色和红色相间。,3,1,1,0,2,0,8,
SS1609383545426,FD,images/free_description/04-squirrel.jpg,松鼠坐在路边的树上，样子很可爱。,4,1,1,0,0,2,3,
SS1609383545426,FD,images/free_description/02-bike.jpg,红色的山地自行车靠在路边的围栏上，绿色的草坪很整洁。,5,1,1,1,2,5,4,
SS1609383545426,FD,images/free_description/03-plane.jpg,一架战斗机悬停在湖面上。,6,1,1,0,0,1,2,
SS1609383545426,FD,images/free_description/05-tiger.jpg,一只老虎正要在河边喝水。,7,1,1,0,0,1,2,
SS1609383938335,FD,images/free_description/01-boat-river.jpg,这是一张乡村河边的照片，有一条小船停在岸边，岸上有低矮的房屋和郁郁葱葱的树木,1,1,0,2,1,8,3,
SS1609383938335,FD,images/free_description/02-bike.jpg,绿色草坪前，有一辆红色山地车倚靠在围栏柱上,2,1,0,1,2,3,4,
SS1609383938335,FD,images/free_description/03-plane.jpg,有一架飞行器在湖上空低空飞行，湖的周围树木郁郁葱葱，依稀可见远处尖尖的塔顶,3,1,1,2,0,6,3,
SS1609383938335,FD,images/free_description/04-squirrel.jpg,庭院里，一只大尾巴松鼠在树枝上望向镜头,4,1,0,0,1,2,4,
SS1609383938335,FD,images/free_description/06-train-red.jpg,红墙欧式建筑前，有一辆短短的复古火车正向镜头驶来,5,1,0,2,3,3,5,
SS1609383938335,FD,images/free_description/05-tiger.jpg,一只威猛的老虎正站在河边，周围和光秃的树木和草地,6,1,1,1,1,4,3,
SS1609383938335,FD,images/free_description/07-train-green.jpg,一辆编号2119的绿皮火车正驶进县城车站,7,1,1,1,2,2,4,
SS1609385308642,FD,images/free_description/03-plane.jpg,我看见一片湖，周围绕着一圈树。湖上方漂浮着一个飞行物。,1,1,0,0,0,4,2,
SS1609385308642,FD,images/free_description/07-train-green.jpg,我看见一辆绿皮火车从远方驶来。它在出站。远方有几幢高楼。,2,1,1,1,1,3,4,
SS1609385308642,FD,images/free_description/02-bike.jpg,高级的房屋前有一片绿绿的草坪，一辆红色的自行车停在栅栏外。房屋前还有蓝色的垃圾箱。,3,1,0,3,1,8,3,
SS1609385308642,FD,images/free_description/04-squirrel.jpg,公园里树木发了嫩绿的新芽。一只松鼠趴在树枝上，十分可爱。,4,1,0,1,0,5,3,
SS1609385308642,FD,images/free_description/01-boat-river.jpg,一只小船停在河边。河边是几座小屋。,5,1,1,0,0,5,3,
SS1609385308642,FD,images/free_description/05-tiger.jpg,一只老虎站在河边的石头上。它向后望去。,6,1,1,0,0,2,3,
SS1609385308642,FD,images/free_description/06-train-red.jpg,一辆蒸汽火车停在一幢建筑物门前。火车的样式十分复古。,7,1,1,0,1,2,5,
SS1609385581333,FD,images/free_description/04-squirrel.jpg,"图里有一只松鼠
这只松鼠趴在树上
周围还有其他建筑",1,1,1,0,0,2,3,
SS1609385581333,FD,images/free_description/07-train-green.jpg,"图片里有一辆火车
火车是绿皮的，有点旧
这是个老的火车站",2,1,1,1,0,2,4,
SS1609385581333,FD,images/free_description/06-train-red.jpg,"图片里是比较原始的火车
只有火车头和一节车厢
像是在展览的模型",3,1,1,0,1,0,6,
SS1609385581333,FD,images/free_description/02-bike.jpg,"图片里一辆红色的自行车
自行车看起来很新
自行车停在路边",4,1,1,0,1,1,6,
SS1609385581333,FD,images/free_description/03-plane.jpg,"图片里有一架飞机
飞机飞过湖面
湖周围有古建筑还有绿树，风景很好",5,1,1,2,0,6,3,
SS1609385581333,FD,images/free_description/05-tiger.jpg,"图片里有一只老虎
这只老虎站在湖边回头看
周围是自然风景",6,1,1,1,0,1,4,
SS1609385581333,FD,images/free_description/01-boat-river.jpg,"图片里是乡村风景
小河的一边有小房屋
河边还停着一艘船",7,1,0,3,0,6,2,
SS1609386384117,FD,images/free_description/02-bike.jpg,公园的草地上有一个被上了锁的自行车。,1,1,0,1,1,2,2,
SS1609386384117,FD,images/free_description/01-boat-river.jpg,房子很矮，有一艘破旧的木船停在河边上。,2,1,0,0,1,3,4,
SS1609386384117,FD,images/free_description/05-tiger.jpg,森林的河边上有一只老虎，它踩着石头向外看,3,1,0,1,0,3,3,
SS1609386384117,FD,images/free_description/04-squirrel.jpg,路边的树上有一只小松鼠，小松鼠离我很近。,4,1,0,0,2,2,3,
SS1609386384117,FD,images/free_description/07-train-green.jpg,这是一个绿皮火车，看起来没人用了。,5,1,1,0,1,0,3,
SS1609386384117,FD,images/free_description/06-train-red.jpg,这辆火车很新，看起来是用来当观赏景点的。,6,1,1,0,0,0,3,
SS1609386384117,FD,images/free_description/03-plane.jpg,一片静静的湖面上有一艘很奇怪的飞船在漂浮，远处是一个寺庙。,7,1,0,1,1,3,3,
SS1609387365186,FD,images/free_description/05-tiger.jpg,一只老虎在树林里，身体朝左，头部向它的左边转，看向画面右下角,1,1,1,0,0,1,6,
SS1609387365186,FD,images/free_description/07-train-green.jpg,2119号绿皮火车停在站台，车头向左,2,1,1,0,1,1,6,
SS1609387365186,FD,images/free_description/02-bike.jpg,草坪前有一辆红色的自行车，后面是一栋灰色的楼房,3,1,0,1,1,3,2,
SS1609387365186,FD,images/free_description/06-train-red.jpg,红色房子面前有一个红黑相间的蒸汽火车车头,4,1,0,1,2,2,3,
SS1609387365186,FD,images/free_description/04-squirrel.jpg,城市路边的树上有一只松鼠，松鼠在画面的右下角,5,1,0,1,0,3,2,
SS1609387365186,FD,images/free_description/01-boat-river.jpg,画面左边是尖顶别墅，右边一条河上有一条小木船,6,1,0,1,2,3,3,
SS1609387365186,FD,images/free_description/03-plane.jpg,下面是一个湖，远处湖边有一座白塔，湖上有一架白色的飞机,7,1,0,1,1,5,2,
SS1609388348920,FD,images/free_description/07-train-green.jpg,有一辆绿色的火车停靠在车站，只能看到火车头。,1,1,1,0,1,1,4,
SS1609388348920,FD,images/free_description/01-boat-river.jpg,一个村子有一条河，在河边停着一艘小渔船。,2,1,0,0,2,3,4,
SS1609388348920,FD,images/free_description/05-tiger.jpg,一只老虎站在河边的石头上，回头看着自己的幼仔。,3,1,1,1,0,2,3,
SS1609388348920,FD,images/free_description/06-train-red.jpg,一辆车头上贴着60的火车停靠在那里，供人们观赏。,4,1,1,0,0,0,4,
SS1609388348920,FD,images/free_description/04-squirrel.jpg,一个居民楼小区里有一棵树，上面趴着一只小松鼠。,5,1,0,1,1,3,3,
SS1609388348920,FD,images/free_description/02-bike.jpg,一栋房子前面停着一辆自行车，是红色的车身，用绿色的锁锁着。,6,1,0,0,0,1,7,
SS1609388348920,FD,images/free_description/03-plane.jpg,一架飞机飞过一条大河，且飞行高度特别低矮。,7,1,1,1,0,2,4,
SS1609390330971,FD,images/free_description/06-train-red.jpg,一个复古的火车头。后面是复古的欧式建筑。整体看起来是英伦风。,1,1,1,2,1,3,2,
SS1609390330971,FD,images/free_description/03-plane.jpg,缅甸的佛塔。有一个大湖。湖上飞着一架战斗机。,2,1,0,2,1,5,2,
SS1609390330971,FD,images/free_description/02-bike.jpg,背景是大草坪。一辆自行车被锁在草坪边的小柱上。,3,1,0,2,0,5,2,
SS1609390330971,FD,images/free_description/05-tiger.jpg,一只大老虎站在小河边的石头上。它正回头看。,4,1,1,1,1,3,4,
SS1609390330971,FD,images/free_description/04-squirrel.jpg,背景是一个公园。一只小松鼠正在一棵树的枝丫上。,5,1,0,0,1,3,2,
SS1609390330971,FD,images/free_description/01-boat-river.jpg,一条很直的河。一艘小船停靠在岸边。 岸边有一些房子。,6,1,0,1,2,5,3,
SS1609390330971,FD,images/free_description/07-train-green.jpg,一辆绿皮火车。后面露出城市楼房的一角。,7,1,1,1,1,3,2,
SS1609390524426,FD,images/free_description/06-train-red.jpg,有一辆小火车。车身是红黑相间的。有点像那种旅游时观光的那种。,1,1,1,0,1,0,5,
SS1609390524426,FD,images/free_description/03-plane.jpg,这张图里有飞机，白塔，水和树木。水很清，树很绿。飞机和塔都是白色。,2,1,1,1,0,10,2,
SS1609390524426,FD,images/free_description/05-tiger.jpg,这张图中有老虎、数、石头、落叶和水。狮子踩在石头上，好像想要喝水。,3,1,1,0,0,5,4,
SS1609390524426,FD,images/free_description/02-bike.jpg,有一辆红色的自行车。它停靠在一边，锁在铁链上。,4,1,1,0,1,0,6,
SS1609390524426,FD,images/free_description/07-train-green.jpg,你见过那种绿色的铁皮火车吗？它在图里，停在轨道上。,5,1,1,0,2,1,4,
SS1609390524426,FD,images/free_description/04-squirrel.jpg,有一只可爱的小松鼠，在树枝上呆着。它周围的环境也很好。,6,1,1,0,1,1,4,
SS1609390524426,FD,images/free_description/01-boat-river.jpg,应该是南方的小镇，有河水和白色的房子，还有条船停靠在岸边。,7,1,0,2,0,4,2,
SS1609390607072,FD,images/free_description/06-train-red.jpg,"我在一个老式火车站。
有几节老式火车",1,1,0,1,1,3,2,
SS1609390607072,FD,images/free_description/04-squirrel.jpg,"公园里有一只松鼠
公园里的松鼠在树枝上呢",2,1,0,0,0,3,2,
SS1609390607072,FD,images/free_description/02-bike.jpg,"自行车靠在栏杆边上
草地的栏杆边上有辆自行车",3,1,1,1,0,3,3,
SS1609390607072,FD,images/free_description/07-train-green.jpg,"2119号火车头停在这里
绿色的火车头在站里",4,1,1,0,2,1,5,
SS1609390607072,FD,images/free_description/01-boat-river.jpg,"小船在河道上停泊
乡村边上的河里有条小船",5,1,1,1,1,3,5,
SS1609390607072,FD,images/free_description/03-plane.jpg,"湖面上有个飞机
湖这边飞机飞的很低",6,1,0,0,0,2,4,
SS1609390607072,FD,images/free_description/05-tiger.jpg,"森林里有只老虎
森林的小溪边有只老虎",7,1,0,1,0,3,2,
SS1609391110803,FD,images/free_description/07-train-green.jpg,该图片的主体是一个绿色的火车，就像是最古老的绿皮火车那样。,1,1,1,0,3,0,5,
SS1609391110803,FD,images/free_description/03-plane.jpg,这个图片由三个部分组成，湖面、白色的塔和一架白色的破旧的飞机。,2,1,0,1,2,3,3,
SS1609391110803,FD,images/free_description/02-bike.jpg,图片的最远处是一栋房屋，右上角有一个蓝色的垃圾桶，近处是一连串的链条，旁边停放着一辆红色的自行车，房屋和链条的中间是绿色的草坪。,3,1,0,2,1,8,3,
SS1609391110803,FD,images/free_description/05-tiger.jpg,画面中有一颗树，树的旁边有一直老虎站在湖中的石头上。,4,1,1,1,2,4,2,
SS1609391110803,FD,images/free_description/06-train-red.jpg,画面中有一幢欧式房屋，房屋前面是一辆欧式小火车。,5,1,0,1,2,3,3,
